"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"118716";"Pokud by EU neměla šílené proimigrační zákony, ploty by byly zbytečné. Stačilo by - nejsi žádán,  vrátíme tě šupem nazpět...
";31698;"0";70593882;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";4;"9:51";"12.2.2015";"A150211_215138_zahranicni_aha"
"118717";"No Pane Kral, ted mluvite uplne o necem jinem nez o cem je nase diskuse. Tvrdil jste, ze USA prijmaji pouze prinosne uprchliky. Odpovidal jsem na to, ze nemate pravdu. USA prijmaji uprchliky z celeho postizeneho sveta. Tuhle zkutecnost nemuzete vyvratit.
Takze temate ktere jste zacal je neco jiheno nez nas puvodni temata.
";79350;"0";70593445;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"9:31";"12.2.2015";"A150211_215138_zahranicni_aha"
"118718";"Pokládám za přínosné pomoci těm z Afriky, aby nemuseli prchat jinam.  Ale ne je živit v jiné zemi.  Většina zemí v Africe je schopná uživit své obyvatele.  Pokud budete řešit jen důsledky, nic se nezmění.
";40949;"0";70592708;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";1;"8:59";"12.2.2015";"A150211_215138_zahranicni_aha"
"118719";"Kdyby tam místo plotu byla věž s ostřelovačem, tak by to aspoň k něčemu bylo....
";24807;"0";70592703;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";6;"8:59";"12.2.2015";"A150211_215138_zahranicni_aha"
"118720";"uz jsem to psal i s odkazem. Pro ty co se divi: Dle narizeni EU nesmi spanelsti pohranicnici pouzivat zbrane! 
Coz je ovsem dalsi sebevrazedny krok Evropy... Jako jeden z mnoha
";76123;"0";70592602;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";6;"8:54";"12.2.2015";"A150211_215138_zahranicni_aha"
"118721";"Kam zmizelo vysoké napětí?
";20099;"0";70592542;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";12;"8:50";"12.2.2015";"A150211_215138_zahranicni_aha"
"118722";"Co naděláte, jednou se Evropa etabluje jako ráj pro každého, tak sem hodně lidí míří. Stejně jako do USA. V USA imigranty potřebují, protože dělají práci, kterou Američan dělat nechce. Tady by to bylo podobné, kdyby EU nebyla komunistická.
";64970;"−1";70592540;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";2;"8:50";"12.2.2015";"A150211_215138_zahranicni_aha"
"118745";"I Češi migrují, v posledních 15 letech zejména 
a) kvůli vyhlídce lepšího přijmu ""tam na západě""
b) kvůli potížím se zákonem
Češi si pamatují, jaké to bylo, když odcházeli přes železnou oponu. A bylo to tak, že když tam dělali binec, tak je šupem poslali do kriminálu, nebo rovnou zpět. A to teda rozhodně nezapalovali Londýn ani Paříž.
";64970;"0";70592517;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";4;"8:49";"12.2.2015";"A150211_215138_zahranicni_aha"
"118746";"Podle mě je to překonatelné jedině pomocí žebříku ze země. Nedokážu si představit, že u tak vysokého plotu vám někdo dole drží nohy. Obtížnost překážky bych přirovnal ke specifickému převysu, kde jediná hrana je na konci půloblouku a je vodorovně vzdálená 1m od pletiva. Prostě větší obrácený okap.
";94720;"0";70592352;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"8:40";"12.2.2015";"A150211_215138_zahranicni_aha"
"118747";"Pořád mě nepřestanou udivovat internetoví hrdinové, kteří si myslí, že mají několik životů, případně bude game over.
";55124;"0";70592137;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"8:28";"12.2.2015";"A150211_215138_zahranicni_aha"
"118748";"jako ze to prelezou a oni je nechaji? Tak k cemu takovy plot je? Prelezes, vratime te, to je logika, kterou bych pochopil.
";52776;"0";70592121;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";9;"8:28";"12.2.2015";"A150211_215138_zahranicni_aha"
"118749";"Tady zůstává rozum stát. Zátarasy mají být tam, kde se to překročit nesmí. Mají nezákonné překročení znesnadňovat, ale samy o sobě nejsou hranicí. Hranice je dána tím, že je prostě nakreslená na mapě a je vydán zákaz překračování. A když je někdo takový borec a sportovec, že zátarasy překoná, tak se tím nic nezměnilo na skutečnosti, že vstoupil někam, kam se to nesmí. Pouze ukázal, že je dobrý atlet, ale nic jiného. Nadále by s ním mělo být nakládáno jako s narušitelem. 
Tady si někdo plete státní hranice se sportovní kvalifikací: Nepřekonal jsi laťku, vypadáváš. Překonal jsi ji, jsi borec a kvalifikoval ses do dalšího kola.
To je ale špatné, protože státní hranice je tady jak pro dobré sportovce, tak i pro špatné sportovce. Její překročení by mělo být buď povelno, nebo zamítnuto, ale obojí úřední cestou a nikoli na základě atletického výkonu podaného ve chvíli pokusu o překročení zátarasů. 
Zátarasy jsou totiž jenom překážky u státní hranice, ale samy o sobě nejsou státní hranicí.
";62704;"0";70591969;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";9;"8:19";"12.2.2015";"A150211_215138_zahranicni_aha"
"118750";"zdolat nezdolatelny plot, mit vetsi pulku, mit  mensi nez vetsi mnozstvi.... co se neda vymyslet za ptakoviny
";67907;"0";70591958;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";2;"8:18";"12.2.2015";"A150211_215138_zahranicni_aha"
"118751";"To v tom plote nejsou dvere? Nelegalni!! imigrant, cili zlocinec, preleze plot, pohranicnici ho odchyti a dverma ho vystrci zpatky. Jednoduche reseni.
";58243;"0";70591846;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";10;"8:11";"12.2.2015";"A150211_215138_zahranicni_aha"
"118752";"Možná není pravé, ale účinné jistě.
";11630;"0";70591737;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"8:03";"12.2.2015";"A150211_215138_zahranicni_aha"
"118773";"Pokud spolupracuje více lidí, tak by to nepomohlo. Proti jednotlivci je to 100% účinné, protože nemá oporu. Pokud by mu někdo dole podržel nohy, tak se přes to dostane.
";11630;"0";70591713;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"8:02";"12.2.2015";"A150211_215138_zahranicni_aha"
"118774";"Jakou kriterii mate na to? Povazujete treba uprchlici ze Somalska a Sudanu za prinosne pro USA?
Domnivam, ze ne.
USA bere KAZDY rok z Kene, Malty, Jemenu a dokonce ze Somalska pres UNHCR tisice somalcu. To stejne dela se sudancemi, syrany a iracany.
";79350;"0";70591712;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"8:02";"12.2.2015";"A150211_215138_zahranicni_aha"
"118775";"USA přijímají ty, o které mají zájem a kteří budou pro USA přínosem.  A tak je to správné.
";40949;"0";70591657;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";2;"7:57";"12.2.2015";"A150211_215138_zahranicni_aha"
"118776";"Proc furt pisete blabole? Podivejte se na statistiky EU. Kolik uprchliku prijalo treba Holandsko, Svedsko, Britanie, Francie nebo Norsko za minuly rok. To byste sie divil.
Nebo snad jste nevidel tu fotku jak pohranici dava sandvic uprchlikovi, ktery na plote? Nebo snad nevite o tom, ze se v Drazdenach protestuje kvuli islamizace zeme a uprchlikum, nebo snad nevite, ze IVCN dela vse aby Ceska vlada neprijala uprchliky z muslimske zeme, nebo snad nevite, ze EU ted dohada kolik tisicu prijme ze Syrie, nebo snad nevite, ze africane tvori 25 procent vsech novoobcanu v EU v roce 2012?
http://ec.europa.eu/eurostat/statistics-explained/index.php/Migration_and_migrant_population_statistics
Tak kdo neprija? V jedne diskuse tvrdite, ze zapad zblaznil nebo svedsko je uz mimo kvuli tomu, ze prijma uprchliky a ted mi tvrdite, ze neprijimaji.
";79350;"−1";70591639;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";0;"7:55";"12.2.2015";"A150211_215138_zahranicni_aha"
"118777";"Nepochopil ?
";40949;"0";70591629;"Uprchlíci se zdokonalují, zdolali nezdolatelný plot na hranici Evropy";1;"7:55";"12.2.2015";"A150211_215138_zahranicni_aha"
