"";"X";"category";"commenting_person_id";"positive_reaction";"comment_id";"time";"date";"article_id";"reacting_person_id"
"104682";104682;"zahranicni";9490;1;69868240;"7:11";"6.1.2015";"A150105_143458_zahranicni_ert";26238
"104683";104683;"zahranicni";9490;1;69868240;"7:11";"6.1.2015";"A150105_143458_zahranicni_ert";50115
"104684";104684;"zahranicni";45105;1;69868243;"7:12";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104685";104685;"zahranicni";45105;1;69868243;"7:12";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"104691";104691;"zahranicni";80377;1;69868249;"7:13";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104692";104692;"zahranicni";80377;1;69868249;"7:13";"6.1.2015";"A150105_143458_zahranicni_ert";63469
"104693";104693;"zahranicni";80377;1;69868249;"7:13";"6.1.2015";"A150105_143458_zahranicni_ert";6253
"104694";104694;"zahranicni";9490;0;69868251;"7:13";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"104695";104695;"zahranicni";9490;0;69868251;"7:13";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"104696";104696;"zahranicni";9490;1;69868251;"7:13";"6.1.2015";"A150105_143458_zahranicni_ert";26238
"104703";104703;"zahranicni";23242;1;69868263;"7:15";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104704";104704;"zahranicni";23242;1;69868263;"7:15";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"104705";104705;"zahranicni";23242;1;69868263;"7:15";"6.1.2015";"A150105_143458_zahranicni_ert";85037
"104706";104706;"zahranicni";23242;1;69868263;"7:15";"6.1.2015";"A150105_143458_zahranicni_ert";60565
"104707";104707;"zahranicni";23242;1;69868263;"7:15";"6.1.2015";"A150105_143458_zahranicni_ert";80377
"104708";104708;"zahranicni";23242;1;69868263;"7:15";"6.1.2015";"A150105_143458_zahranicni_ert";19793
"104712";104712;"zahranicni";37307;0;69868266;"7:16";"6.1.2015";"A150105_143458_zahranicni_ert";26238
"104713";104713;"zahranicni";37307;1;69868266;"7:16";"6.1.2015";"A150105_143458_zahranicni_ert";61856
"104714";104714;"zahranicni";37307;0;69868266;"7:16";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"104715";104715;"zahranicni";37307;1;69868266;"7:16";"6.1.2015";"A150105_143458_zahranicni_ert";65210
"104716";104716;"zahranicni";80377;1;69868267;"7:16";"6.1.2015";"A150105_143458_zahranicni_ert";63469
"104718";104718;"zahranicni";80377;1;69868280;"7:18";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104719";104719;"zahranicni";80377;1;69868280;"7:18";"6.1.2015";"A150105_143458_zahranicni_ert";86888
"104720";104720;"zahranicni";80377;1;69868280;"7:18";"6.1.2015";"A150105_143458_zahranicni_ert";63469
"104788";104788;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";19793
"104789";104789;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"104790";104790;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";43610
"104791";104791;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";28496
"104792";104792;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";85747
"104793";104793;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";67842
"104794";104794;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"104795";104795;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";1438
"104796";104796;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";77335
"104797";104797;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";60565
"104798";104798;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";75822
"104799";104799;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";23242
"104800";104800;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";25110
"104801";104801;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"104802";104802;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";52541
"104803";104803;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104804";104804;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";10880
"104805";104805;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";11182
"104806";104806;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";12506
"104807";104807;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";9851
"104808";104808;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";50115
"104809";104809;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";94959
"104810";104810;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";50208
"104811";104811;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";85037
"104812";104812;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";80377
"104813";104813;"zahranicni";25241;1;69868350;"7:28";"6.1.2015";"A150105_143458_zahranicni_ert";40169
"104817";104817;"zahranicni";80377;1;69868364;"7:30";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104818";104818;"zahranicni";80377;1;69868364;"7:30";"6.1.2015";"A150105_143458_zahranicni_ert";36125
"104836";104836;"zahranicni";19793;1;69868392;"7:33";"6.1.2015";"A150105_143458_zahranicni_ert";75822
"104837";104837;"zahranicni";19793;1;69868392;"7:33";"6.1.2015";"A150105_143458_zahranicni_ert";39940
"104838";104838;"zahranicni";19793;1;69868392;"7:33";"6.1.2015";"A150105_143458_zahranicni_ert";23242
"104839";104839;"zahranicni";19793;1;69868392;"7:33";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"104840";104840;"zahranicni";19793;1;69868392;"7:33";"6.1.2015";"A150105_143458_zahranicni_ert";85037
"104841";104841;"zahranicni";19793;1;69868392;"7:33";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104880";104880;"zahranicni";25241;1;69868440;"7:37";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104901";104901;"zahranicni";25110;1;69868479;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104902";104902;"zahranicni";25110;1;69868479;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";10880
"104903";104903;"zahranicni";25110;1;69868479;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";12506
"104923";104923;"zahranicni";7823;1;69868483;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";23242
"104924";104924;"zahranicni";7823;1;69868483;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";12506
"104925";104925;"zahranicni";7823;1;69868483;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"104926";104926;"zahranicni";7823;1;69868483;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";50115
"104927";104927;"zahranicni";7823;1;69868483;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";61277
"104928";104928;"zahranicni";7823;1;69868483;"7:41";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"104929";104929;"zahranicni";50115;1;69868493;"7:42";"6.1.2015";"A150105_143458_zahranicni_ert";75822
"104930";104930;"zahranicni";50115;1;69868493;"7:42";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"104931";104931;"zahranicni";50115;1;69868493;"7:42";"6.1.2015";"A150105_143458_zahranicni_ert";85037
"104974";104974;"zahranicni";86888;1;69868538;"7:48";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"104993";104993;"zahranicni";25241;1;69868572;"7:51";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"104994";104994;"zahranicni";25241;1;69868572;"7:51";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"105002";105002;"zahranicni";45105;1;69868580;"7:52";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"105003";105003;"zahranicni";45105;1;69868580;"7:52";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105004";105004;"zahranicni";61277;1;69868581;"7:52";"6.1.2015";"A150105_143458_zahranicni_ert";12506
"105005";105005;"zahranicni";61277;1;69868581;"7:52";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105010";105010;"zahranicni";25241;1;69868587;"7:52";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105031";105031;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";46494
"105032";105032;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105033";105033;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"105034";105034;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";52541
"105035";105035;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";26238
"105036";105036;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"105037";105037;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";75822
"105038";105038;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";29592
"105039";105039;"zahranicni";10448;1;69868628;"7:56";"6.1.2015";"A150105_143458_zahranicni_ert";6253
"105061";105061;"zahranicni";10696;1;69868649;"7:59";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105092";105092;"zahranicni";10448;1;69868704;"8:05";"6.1.2015";"A150105_143458_zahranicni_ert";6253
"105103";105103;"zahranicni";41174;1;69868729;"8:07";"6.1.2015";"A150105_143458_zahranicni_ert";64531
"105113";105113;"zahranicni";25472;0;69868761;"8:09";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"105114";105114;"zahranicni";25472;1;69868761;"8:09";"6.1.2015";"A150105_143458_zahranicni_ert";23381
"105115";105115;"zahranicni";25472;0;69868761;"8:09";"6.1.2015";"A150105_143458_zahranicni_ert";58706
"105116";105116;"zahranicni";25472;0;69868761;"8:09";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105117";105117;"zahranicni";25472;1;69868761;"8:09";"6.1.2015";"A150105_143458_zahranicni_ert";29745
"105118";105118;"zahranicni";25472;1;69868761;"8:09";"6.1.2015";"A150105_143458_zahranicni_ert";26238
"105155";105155;"zahranicni";16786;0;69868807;"8:13";"6.1.2015";"A150105_143458_zahranicni_ert";23381
"105156";105156;"zahranicni";16786;1;69868807;"8:13";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105189";105189;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105190";105190;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";42637
"105191";105191;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";50208
"105192";105192;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105193";105193;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";6253
"105194";105194;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"105195";105195;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"105196";105196;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";58722
"105197";105197;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"105198";105198;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"105199";105199;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";39940
"105200";105200;"zahranicni";80377;1;69868861;"8:18";"6.1.2015";"A150105_143458_zahranicni_ert";76732
"105208";105208;"zahranicni";39940;1;69868877;"8:19";"6.1.2015";"A150105_143458_zahranicni_ert";6253
"105209";105209;"zahranicni";39940;1;69868877;"8:19";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105210";105210;"zahranicni";39940;1;69868877;"8:19";"6.1.2015";"A150105_143458_zahranicni_ert";46494
"105211";105211;"zahranicni";39940;1;69868877;"8:19";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105212";105212;"zahranicni";39940;1;69868877;"8:19";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"105213";105213;"zahranicni";39940;1;69868877;"8:19";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"105214";105214;"zahranicni";25472;1;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";23381
"105215";105215;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"105216";105216;"zahranicni";25472;1;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";26238
"105217";105217;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";64531
"105218";105218;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";9851
"105219";105219;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"105220";105220;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"105221";105221;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";80377
"105222";105222;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";46494
"105223";105223;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";61277
"105224";105224;"zahranicni";25472;0;69868889;"8:20";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105225";105225;"zahranicni";39940;0;69868905;"8:21";"6.1.2015";"A150105_143458_zahranicni_ert";23381
"105226";105226;"zahranicni";39940;1;69868905;"8:21";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"105227";105227;"zahranicni";39940;1;69868905;"8:21";"6.1.2015";"A150105_143458_zahranicni_ert";10696
"105228";105228;"zahranicni";39940;0;69868905;"8:21";"6.1.2015";"A150105_143458_zahranicni_ert";46494
"105229";105229;"zahranicni";39940;0;69868905;"8:21";"6.1.2015";"A150105_143458_zahranicni_ert";26238
"105230";105230;"zahranicni";39940;0;69868905;"8:21";"6.1.2015";"A150105_143458_zahranicni_ert";52541
"105231";105231;"zahranicni";46494;1;69868909;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";6253
"105232";105232;"zahranicni";46494;1;69868909;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"105233";105233;"zahranicni";46494;1;69868909;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";50208
"105234";105234;"zahranicni";46494;1;69868909;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";64531
"105235";105235;"zahranicni";46494;1;69868909;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105236";105236;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";61277
"105237";105237;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105238";105238;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";57040
"105239";105239;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";50208
"105240";105240;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105241";105241;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";46494
"105242";105242;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"105243";105243;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";64531
"105244";105244;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";6253
"105245";105245;"zahranicni";80377;1;69868911;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"105246";105246;"zahranicni";41174;1;69868914;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"105247";105247;"zahranicni";41174;1;69868914;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";80377
"105248";105248;"zahranicni";41174;1;69868914;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"105249";105249;"zahranicni";41174;1;69868914;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105250";105250;"zahranicni";41174;1;69868914;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"105251";105251;"zahranicni";41174;1;69868914;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105252";105252;"zahranicni";41174;1;69868914;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";50208
"105253";105253;"zahranicni";41174;1;69868914;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";39940
"105254";105254;"zahranicni";39940;1;69868917;"8:22";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105261";105261;"zahranicni";61277;1;69868928;"8:23";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105262";105262;"zahranicni";61277;1;69868928;"8:23";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"105263";105263;"zahranicni";61277;1;69868928;"8:23";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105266";105266;"zahranicni";25241;0;69868938;"8:24";"6.1.2015";"A150105_143458_zahranicni_ert";26238
"105267";105267;"zahranicni";41174;1;69868941;"8:24";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105268";105268;"zahranicni";41174;1;69868941;"8:24";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"105269";105269;"zahranicni";46494;1;69868942;"8:24";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105270";105270;"zahranicni";46494;1;69868942;"8:24";"6.1.2015";"A150105_143458_zahranicni_ert";50208
"105297";105297;"zahranicni";82864;1;69868983;"8:28";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"105298";105298;"zahranicni";82864;1;69868983;"8:28";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105376";105376;"zahranicni";33290;1;69869132;"8:40";"6.1.2015";"A150105_143458_zahranicni_ert";45080
"105377";105377;"zahranicni";33290;1;69869132;"8:40";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"105378";105378;"zahranicni";33290;1;69869132;"8:40";"6.1.2015";"A150105_143458_zahranicni_ert";55770
"105379";105379;"zahranicni";33290;1;69869132;"8:40";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105380";105380;"zahranicni";33290;1;69869132;"8:40";"6.1.2015";"A150105_143458_zahranicni_ert";46644
"105381";105381;"zahranicni";33290;1;69869132;"8:40";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"105444";105444;"zahranicni";82864;1;69869194;"8:45";"6.1.2015";"A150105_143458_zahranicni_ert";55770
"105447";105447;"zahranicni";25241;1;69869206;"8:46";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"105448";105448;"zahranicni";25241;1;69869206;"8:46";"6.1.2015";"A150105_143458_zahranicni_ert";75822
"105449";105449;"zahranicni";25241;1;69869206;"8:46";"6.1.2015";"A150105_143458_zahranicni_ert";46644
"105450";105450;"zahranicni";25241;1;69869206;"8:46";"6.1.2015";"A150105_143458_zahranicni_ert";55770
"105451";105451;"zahranicni";25241;1;69869206;"8:46";"6.1.2015";"A150105_143458_zahranicni_ert";80377
"105452";105452;"zahranicni";25241;1;69869206;"8:46";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"105453";105453;"zahranicni";25241;1;69869206;"8:46";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105454";105454;"zahranicni";25241;1;69869206;"8:46";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"105500";105500;"zahranicni";46644;1;69869278;"8:50";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105501";105501;"zahranicni";46644;1;69869278;"8:50";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"105502";105502;"zahranicni";46644;1;69869278;"8:50";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"105503";105503;"zahranicni";46644;1;69869278;"8:50";"6.1.2015";"A150105_143458_zahranicni_ert";55770
"105504";105504;"zahranicni";46644;1;69869278;"8:50";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"105505";105505;"zahranicni";46644;1;69869278;"8:50";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"105544";105544;"zahranicni";25472;0;69869322;"8:53";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"105545";105545;"zahranicni";25472;1;69869322;"8:53";"6.1.2015";"A150105_143458_zahranicni_ert";14081
"105548";105548;"zahranicni";52541;1;69869347;"8:54";"6.1.2015";"A150105_143458_zahranicni_ert";75248
"105549";105549;"zahranicni";52541;1;69869347;"8:54";"6.1.2015";"A150105_143458_zahranicni_ert";69644
"105550";105550;"zahranicni";52541;1;69869347;"8:54";"6.1.2015";"A150105_143458_zahranicni_ert";25241
"105551";105551;"zahranicni";52541;1;69869347;"8:54";"6.1.2015";"A150105_143458_zahranicni_ert";7691
"105552";105552;"zahranicni";52541;1;69869347;"8:54";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105553";105553;"zahranicni";52541;1;69869347;"8:54";"6.1.2015";"A150105_143458_zahranicni_ert";55770
"105554";105554;"zahranicni";52541;1;69869347;"8:54";"6.1.2015";"A150105_143458_zahranicni_ert";95642
"105558";105558;"zahranicni";82864;1;69869374;"8:57";"6.1.2015";"A150105_143458_zahranicni_ert";60415
"105595";105595;"zahranicni";89614;1;69869414;"9:00";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"105596";105596;"zahranicni";89614;1;69869414;"9:00";"6.1.2015";"A150105_143458_zahranicni_ert";7691
"105597";105597;"zahranicni";89614;1;69869414;"9:00";"6.1.2015";"A150105_143458_zahranicni_ert";37307
"105598";105598;"zahranicni";89614;1;69869414;"9:00";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"105599";105599;"zahranicni";89614;1;69869414;"9:00";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"105600";105600;"zahranicni";89614;1;69869414;"9:00";"6.1.2015";"A150105_143458_zahranicni_ert";46494
"105601";105601;"zahranicni";89614;0;69869414;"9:00";"6.1.2015";"A150105_143458_zahranicni_ert";42637
"105602";105602;"zahranicni";89614;1;69869414;"9:00";"6.1.2015";"A150105_143458_zahranicni_ert";55174
"105668";105668;"zahranicni";20585;1;69869533;"9:09";"6.1.2015";"A150105_143458_zahranicni_ert";82864
"105669";105669;"zahranicni";20585;1;69869533;"9:09";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"105670";105670;"zahranicni";20585;1;69869533;"9:09";"6.1.2015";"A150105_143458_zahranicni_ert";55770
"105922";105922;"zahranicni";45080;1;69869789;"9:27";"6.1.2015";"A150105_143458_zahranicni_ert";81467
"105923";105923;"zahranicni";45080;1;69869789;"9:27";"6.1.2015";"A150105_143458_zahranicni_ert";55770
"105925";105925;"zahranicni";95642;1;69869810;"9:28";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"106015";106015;"zahranicni";50208;1;69869832;"9:30";"6.1.2015";"A150105_143458_zahranicni_ert";7691
"106016";106016;"zahranicni";50208;1;69869832;"9:30";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"106152";106152;"zahranicni";45080;1;69869905;"9:35";"6.1.2015";"A150105_143458_zahranicni_ert";81467
"106153";106153;"zahranicni";45080;1;69869905;"9:35";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"106154";106154;"zahranicni";45080;1;69869905;"9:35";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"106155";106155;"zahranicni";45080;1;69869905;"9:35";"6.1.2015";"A150105_143458_zahranicni_ert";75822
"106297";106297;"zahranicni";50208;1;69870006;"9:41";"6.1.2015";"A150105_143458_zahranicni_ert";75822
"106302";106302;"zahranicni";82864;1;69870013;"9:41";"6.1.2015";"A150105_143458_zahranicni_ert";67686
"106306";106306;"zahranicni";43610;1;69870021;"9:42";"6.1.2015";"A150105_143458_zahranicni_ert";23381
"106307";106307;"zahranicni";43610;0;69870021;"9:42";"6.1.2015";"A150105_143458_zahranicni_ert";81467
"106308";106308;"zahranicni";43610;0;69870021;"9:42";"6.1.2015";"A150105_143458_zahranicni_ert";90212
"106605";106605;"zahranicni";41174;1;69870146;"9:48";"6.1.2015";"A150105_143458_zahranicni_ert";7691
"106606";106606;"zahranicni";41174;0;69870146;"9:48";"6.1.2015";"A150105_143458_zahranicni_ert";94567
"106607";106607;"zahranicni";41174;0;69870146;"9:48";"6.1.2015";"A150105_143458_zahranicni_ert";64531
"106608";106608;"zahranicni";41174;1;69870146;"9:48";"6.1.2015";"A150105_143458_zahranicni_ert";72695
"106609";106609;"zahranicni";41174;1;69870146;"9:48";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"106610";106610;"zahranicni";41174;1;69870146;"9:48";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"106727";106727;"zahranicni";90212;1;69870183;"9:51";"6.1.2015";"A150105_143458_zahranicni_ert";67686
"106728";106728;"zahranicni";90212;1;69870183;"9:51";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"106729";106729;"zahranicni";90212;1;69870183;"9:51";"6.1.2015";"A150105_143458_zahranicni_ert";80973
"106827";106827;"zahranicni";90212;1;69870244;"9:54";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"106828";106828;"zahranicni";90212;1;69870244;"9:54";"6.1.2015";"A150105_143458_zahranicni_ert";81467
"107303";107303;"zahranicni";7691;1;69870423;"10:06";"6.1.2015";"A150105_143458_zahranicni_ert";41174
"107304";107304;"zahranicni";7691;1;69870423;"10:06";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"107305";107305;"zahranicni";7691;1;69870423;"10:06";"6.1.2015";"A150105_143458_zahranicni_ert";72695
"107306";107306;"zahranicni";7691;1;69870423;"10:06";"6.1.2015";"A150105_143458_zahranicni_ert";60127
"107307";107307;"zahranicni";1460;1;69870425;"10:06";"6.1.2015";"A150105_143458_zahranicni_ert";16786
"107308";107308;"zahranicni";1460;1;69870425;"10:06";"6.1.2015";"A150105_143458_zahranicni_ert";73367
"107309";107309;"zahranicni";1460;1;69870425;"10:06";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"107310";107310;"zahranicni";1460;1;69870425;"10:06";"6.1.2015";"A150105_143458_zahranicni_ert";67686
"107603";107603;"zahranicni";7691;1;69870519;"10:11";"6.1.2015";"A150105_143458_zahranicni_ert";49788
"107604";107604;"zahranicni";7691;1;69870519;"10:11";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"107643";107643;"zahranicni";72695;1;69870543;"10:12";"6.1.2015";"A150105_143458_zahranicni_ert";10696
"107644";107644;"zahranicni";72695;1;69870543;"10:12";"6.1.2015";"A150105_143458_zahranicni_ert";49788
"107645";107645;"zahranicni";72695;1;69870543;"10:12";"6.1.2015";"A150105_143458_zahranicni_ert";94691
"107646";107646;"zahranicni";72695;1;69870543;"10:12";"6.1.2015";"A150105_143458_zahranicni_ert";41174
